时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
93035350,1819144,C,0, ,0,8900,1719499,0
93035360,1819214,0,0,S,121600,7300,1819213,1819128
93035360,1819215,0,0,S,121500,1000,1819213,811081
93035360,1819216,0,0,S,121500,800,1819213,935077
93035360,1819217,0,0,S,121500,400,1819213,956833
93035370,1819344,C,0, ,0,300,1649169,0
93035370,1819345,C,0, ,0,300,1648922,0
93035370,1819346,C,0, ,0,700,1648783,0
93035370,1819347,C,0, ,0,600,1647991,0
93035370,1819348,C,0, ,0,500,1648654,0
93035370,1819349,C,0, ,0,800,1648934,0
93035370,1819350,C,0, ,0,600,1648832,0
93035370,1819351,C,0, ,0,300,1648263,0
93035370,1819352,C,0, ,0,800,1648009,0
93035380,1819442,C,0, ,0,200,1647800,0
93035380,1819443,C,0, ,0,9000,1626255,0
93035440,1820264,0,0,S,121500,400,1820263,956833
93035530,1821431,C,0, ,0,1200,1696423,0
93035530,1821434,C,0, ,0,1100,1696426,0
93035530,1821437,C,0, ,0,1400,1696429,0
93035590,1822250,0,0,B,121600,600,1821448,1822249
93035590,1822288,0,0,B,121600,1000,1821448,1822287
93035590,1822336,0,0,B,121600,700,1821448,1822335
93035950,1827136,0,0,S,121500,100,1827135,956833
93036090,1828976,C,0, ,0,1000,0,262649
93036150,1830072,C,0, ,0,1600,0,232146
93036170,1830325,C,0, ,0,200,1697272,0
93036170,1830326,C,0, ,0,200,1697141,0
93036220,1831344,C,0, ,0,500,1610176,0
93036230,1831755,0,0,B,121600,3800,1821448,1831754
93036230,1831937,0,0,B,121700,200,1764128,1831936
93036230,1832032,C,0, ,0,1400,1445212,0
93036230,1832298,0,0,S,121600,1400,1832297,1831754
93036230,1832341,0,0,B,121700,600,1764128,1832340
93036230,1832342,0,0,B,121700,200,1813213,1832340
93036230,1832343,0,0,B,121700,100,1821538,1832340
93036230,1832367,C,0, ,0,1100,1650871,0
93036240,1832426,0,0,S,121600,300,1832425,1831754
93036240,1832807,0,0,S,121600,700,1832806,1831754
93036410,1837814,C,0, ,0,3800,0,1831896
93036600,1842882,C,0, ,0,500,1409547,0
93037220,1855845,0,0,S,121600,100,1855844,1831754
93037490,1861425,C,0, ,0,5800,1661770,0
93037490,1861434,C,0, ,0,1900,1662308,0
93037490,1861514,C,0, ,0,6100,1661792,0
93037530,1862349,C,0, ,0,300,0,1831897
93037540,1862359,C,0, ,0,200,0,1831927
93037770,1867278,0,0,S,121600,400,1867277,1831754
93037970,1869838,C,0, ,0,2000,0,375692
93038070,1871209,C,0, ,0,500,1650323,0
93038070,1871211,C,0, ,0,900,1656781,0
93038070,1871212,C,0, ,0,7600,1655357,0
93038080,1871323,0,0,S,121600,400,1871322,1831754
93038080,1871340,C,0, ,0,800,1708272,0
93038080,1871343,C,0, ,0,2500,1735126,0
93038080,1871345,C,0, ,0,400,1708066,0
93038090,1871374,C,0, ,0,1200,0,392407
93038130,1871902,C,0, ,0,100,1584040,0
93038410,1874967,0,0,S,121600,200,1874966,1831754
93038520,1876199,C,0, ,0,400,1793496,0
93038890,1880654,0,0,S,121600,3100,1880653,1831754
93038890,1880655,0,0,S,121600,2500,1880653,1831759
93038940,1881253,C,0, ,0,1800,0,321911
93039070,1882973,C,0, ,0,8900,1809103,0
93039150,1883957,0,0,B,121700,1000,1821538,1883956
93039150,1883958,0,0,B,121700,900,1821546,1883956
93039150,1883983,0,0,B,121700,200,1821546,1883982
93039160,1884272,0,0,S,121700,1900,1884271,1883982
93039160,1884273,0,0,S,121700,300,1884271,1883988
93039160,1884274,0,0,S,121700,200,1884271,1884106
93039160,1884275,0,0,S,121600,400,1884271,1831759
93039180,1884892,C,0, ,0,2000,0,1833072
93039200,1885413,0,0,S,121600,100,1885412,1831759
93039510,1891114,C,0, ,0,2500,1768874,0
93039510,1891116,C,0, ,0,14000,1735132,0
93039520,1891212,C,0, ,0,8900,1819240,0
93039610,1893405,0,0,S,121600,2500,1893404,1831759
93039930,1898941,0,0,B,121700,100,1884828,1898940
93039990,1899790,0,0,B,121700,300,1884828,1899789
93039990,1899791,0,0,B,121700,300,1886767,1899789
93039990,1899792,0,0,B,121700,300,1891346,1899789
93040000,1899955,C,0, ,0,4900,1819445,0
93040000,1899957,0,0,S,121600,4800,1899956,1831759
93040000,1899958,0,0,S,121600,100,1899956,1842327
93040000,1899959,0,0,S,121600,200,1899956,1863027
93040000,1899962,C,0, ,0,300,1819588,0
93040010,1900026,C,0, ,0,100,1669258,0
93040010,1900070,0,0,S,121600,4900,1900069,1863027
93040010,1900071,C,0, ,0,10600,1819343,0
93040010,1900078,0,0,S,121600,300,1900077,1863027
93040130,1901982,C,0, ,0,800,0,381174
93040180,1902597,0,0,S,121600,400,1902596,1863027
93040190,1902704,0,0,B,121700,700,1891346,1902703
93040350,1905482,0,0,B,121700,800,1891346,1905481
93040480,1909045,0,0,S,121600,6400,1909044,1863027
93040480,1909046,0,0,S,121600,3800,1909044,1872225
93040480,1909047,0,0,S,121600,2200,1909044,1874845
93040480,1909048,0,0,S,121600,1900,1909044,1893079
93040480,1909049,0,0,S,121500,1100,1909044,956833
93040480,1909050,0,0,S,121500,800,1909044,1065364
93040480,1909051,0,0,S,121500,400,1909044,1066381
93040530,1910391,C,0, ,0,300,1804631,0
93040550,1910558,C,0, ,0,1000,1291176,0
93040680,1913122,C,0, ,0,500,0,1503425
93040920,1916682,0,0,S,121600,700,1916681,1915479
93040920,1916683,0,0,S,121500,1000,1916681,1066381
93040980,1917558,C,0, ,0,300,0,309464
93041020,1918242,C,0, ,0,8900,1883088,0
93041050,1918819,C,0, ,0,1000,0,322312
93041110,1919729,C,0, ,0,700,0,326555
93041160,1920275,C,0, ,0,1000,0,1029263
93041220,1921018,C,0, ,0,1000,0,345137
93041500,1924209,C,0, ,0,2000,0,750112
93041840,1928095,0,0,B,121600,1000,1927672,1928094
93041900,1928768,C,0, ,0,2000,0,1817625
93042130,1931475,0,0,B,121600,100,1927672,1931474
93042130,1931512,0,0,B,121600,300,1927672,1931511
93042140,1931672,0,0,B,121600,300,1927672,1931671
93042160,1932003,0,0,B,121600,1600,1927672,1932002
93042170,1932128,0,0,B,121600,300,1927672,1932127
93042170,1932234,0,0,B,121600,500,1927672,1932233
93042170,1932235,C,0, ,0,100,1520418,0
93042180,1932305,0,0,B,121700,400,1891346,1932304
93042180,1932307,0,0,S,121600,100,1932306,1932233
93042200,1932840,0,0,S,121600,300,1932839,1932233
93042210,1933007,C,0, ,0,1400,1821548,0
93042220,1933543,0,0,B,121700,300,1891346,1933542
93042220,1933549,0,0,B,121700,300,1891346,1933548
93042220,1933584,0,0,B,121700,400,1891346,1933583
93042230,1933805,0,0,S,121600,100,1933804,1932233
93042310,1935993,C,0, ,0,1400,0,1932233
93042390,1937398,0,0,S,121600,600,1937397,1932238
93042390,1937399,0,0,S,121600,300,1937397,1935629
93042390,1937400,0,0,S,121600,1000,1937397,1936108
93042440,1938581,0,0,B,121700,1600,1891346,1938580
93042510,1940306,0,0,S,121600,500,1940305,1936108
93042510,1940307,0,0,S,121600,300,1940305,1936611
93042740,1945817,0,0,B,121600,2600,1940305,1945816
93042740,1945818,0,0,B,121600,3400,1943647,1945816
93042990,1950369,0,0,B,121600,300,1943647,1950368
93043010,1950776,C,0, ,0,6900,743926,0
93043310,1956386,C,0, ,0,8900,1891746,0
93043500,1959682,0,0,B,121600,100,1943647,1959681
93043620,1961997,0,0,S,121500,300,1961996,1066381
93043680,1963705,0,0,B,121600,500,1943647,1963704
93043680,1963706,0,0,B,121600,3900,1956613,1963704
93043870,1966431,0,0,B,121600,1500,1956613,1966430
93043920,1967016,0,0,S,121500,300,1967015,1066381
93043920,1967017,0,0,S,121500,200,1967015,1731307
93043920,1967018,0,0,S,121500,2300,1967015,1805879
93044030,1968426,0,0,S,121500,400,1968425,1805879
93044310,1971813,C,0, ,0,1000,0,306697
93044370,1972684,0,0,B,121600,1300,1956613,1972683
93044440,1973370,C,0, ,0,8900,1918518,0
93044650,1976096,0,0,S,121500,200,1976095,1805879
93044880,1978574,C,0, ,0,10000,0,641217
93044890,1978612,C,0, ,0,2200,1956613,0
93045010,1979879,0,0,B,121600,300,1974684,1979878
93045010,1979880,0,0,B,121600,300,1974815,1979878
93045010,1979881,0,0,B,121700,100,1891346,1979878
93045130,1981617,C,0, ,0,400,1576797,0
93045210,1982671,0,0,B,121700,100,1891346,1982670
93045210,1982673,0,0,B,121700,2000,1891346,1982672
93045210,1982677,0,0,B,121700,100,1891346,1982676
93045230,1983077,C,0, ,0,400,1586733,0
93045250,1983526,0,0,S,121600,400,1983525,1980297
93046170,2001196,C,0, ,0,100,1356105,0
93046240,2002445,C,0, ,0,300,1399478,0
93046450,2006198,0,0,S,121600,1600,2006197,1980297
93046450,2006199,0,0,S,121600,500,2006197,1981206
93046450,2006200,0,0,S,121600,500,2006197,1981536
93046450,2006201,0,0,S,121600,1100,2006197,1997934
93046470,2006705,0,0,S,121500,2100,2006704,1805879
93046470,2006706,0,0,S,121500,200,2006704,1829644
93046470,2006707,0,0,S,121500,700,2006704,1829708
93046470,2006708,0,0,S,121500,1100,2006704,1829726
93046470,2006709,0,0,S,121500,400,2006704,1830313
93046470,2006710,0,0,S,121500,300,2006704,1830370
93046470,2006711,0,0,S,121500,500,2006704,1830522
93046470,2006712,0,0,S,121500,300,2006704,1831085
93046470,2006713,0,0,S,121500,100,2006704,1850633
93046470,2006714,0,0,S,121500,100,2006704,1916923
93046470,2006715,0,0,S,121500,500,2006704,1951915
93046470,2006716,0,0,S,121500,500,2006704,1952133
93046470,2006717,0,0,S,121500,1000,2006704,1963802
93046470,2006718,0,0,S,121500,500,2006704,1967308
93046470,2006719,0,0,S,121500,2000,2006704,1977696
93046470,2006720,0,0,S,121500,2000,2006704,1982285
93046610,2009131,C,0, ,0,4300,1891346,0
93046850,2013583,C,0, ,0,600,0,238228
93046860,2013665,0,0,B,121500,200,2006704,2013664
93047030,2015817,0,0,B,121500,1000,2006704,2015816
93047120,2017084,C,0, ,0,1000,0,591652
93047250,2018586,0,0,B,121500,3000,2006704,2018585
93047310,2019301,0,0,B,121500,6100,2006704,2019300
93047320,2019466,0,0,B,121500,200,2006704,2019465
93047320,2019481,C,0, ,0,500,1429271,0
93047370,2020048,0,0,B,121500,500,2006704,2020047
93047370,2020051,0,0,B,121500,600,2006704,2020050
93047490,2021386,0,0,B,121500,1000,2006704,2021385
93047630,2023418,0,0,B,121500,200,2006704,2023417
93047670,2023805,0,0,B,121500,400,2006704,2023804
93047710,2024277,0,0,B,121500,400,2006704,2024276
93048080,2028245,0,0,B,121500,2900,2006704,2028244
93048150,2029054,0,0,S,121400,400,2029053,80247
93048150,2029057,C,0, ,0,400,1444133,0
93048150,2029104,0,0,B,121500,13500,2006704,2029103
93048150,2029106,0,0,B,121500,1500,2006704,2029105
93048150,2029148,C,0, ,0,8100,1653206,0
93048150,2029169,C,0, ,0,8100,1653215,0
93048180,2030355,0,0,B,121500,700,2006704,2030354
93048180,2030547,0,0,B,121500,300,2006704,2030546
93048240,2032161,0,0,B,121500,2300,2006704,2032160
93048240,2032169,0,0,B,121500,700,2006704,2032168
93048240,2032215,0,0,B,121500,1000,2006704,2032214
93048240,2032273,0,0,B,121500,700,2006704,2032272
93048290,2033781,0,0,B,121500,1900,2006704,2033780
93048300,2034042,C,0, ,0,1000,0,306382
93048380,2036217,0,0,B,121500,300,2006704,2036216
93048660,2042030,0,0,B,121500,200,2006704,2042029
93048780,2044726,C,0, ,0,500,1333251,0
93048880,2046141,C,0, ,0,1100,1424342,0
93048900,2046305,C,0, ,0,100,1548648,0
93048930,2046756,0,0,B,121500,1000,2006704,2046755
93049070,2048649,0,0,S,121400,100,2048648,80247
93049070,2048650,0,0,S,121400,1300,2048648,362420
93049230,2051714,0,0,B,121500,200,2006704,2051713
93049240,2051877,0,0,B,121500,100,2006704,2051876
93049300,2053020,0,0,S,121400,1600,2053019,362420
93049300,2053069,0,0,B,121500,800,2006704,2053068
93049370,2054593,0,0,B,121500,1000,2006704,2054592
93049460,2056012,C,0, ,0,4500,0,411318
93049670,2059440,0,0,B,121500,100,2006704,2059439
93049730,2060556,0,0,B,121500,100,2006704,2060555
93049810,2062031,C,0, ,0,300,0,401561
93049950,2063743,C,0, ,0,100,1390003,0
93049970,2063989,0,0,B,121500,2000,2006704,2063988
93050090,2065689,C,0, ,0,900,0,1025106
93050250,2067513,0,0,B,121500,100,2006704,2067512
93050290,2067943,0,0,B,121500,900,2006704,2067942
93050360,2068619,C,0, ,0,1000,1800447,0
93050370,2068757,0,0,B,121500,500,2006704,2068756
93050690,2071999,0,0,B,121500,300,2006704,2071998
93050770,2072879,0,0,B,121500,100,2006704,2072878
93050810,2073266,C,0, ,0,600,1747536,0
93051040,2075915,C,0, ,0,900,2047571,0
93051160,2077314,0,0,B,121500,100,2006704,2077313
93051170,2077522,0,0,S,121400,1300,2077521,362420
93051170,2077523,0,0,S,121400,500,2077521,408132
93051170,2077524,0,0,S,121400,200,2077521,596670
93051170,2077533,0,0,B,121500,800,2006704,2077532
93051170,2077534,0,0,B,121500,2000,2040851,2077532
93051170,2077535,0,0,B,121500,400,2048180,2077532
93051170,2077536,0,0,B,121500,300,2062888,2077532
93051170,2077537,0,0,B,121500,400,2063531,2077532
93051170,2077538,0,0,B,121500,100,2067769,2077532
93051170,2077539,0,0,B,121500,900,2076058,2077532
93051170,2077562,0,0,B,121600,400,2006197,2077561
93051180,2077564,0,0,B,121600,300,2006197,2077563
93051180,2077570,0,0,B,121600,700,2006197,2077569
93051180,2077576,0,0,B,121600,900,2006197,2077575
93051180,2077578,0,0,B,121600,700,2006197,2077577
93051180,2077581,0,0,B,121600,200,2006197,2077580
93051180,2077582,0,0,B,121600,400,2029875,2077580
93051180,2077583,0,0,B,121600,100,2058039,2077580
93051180,2077585,0,0,B,121600,200,2063547,2077584
93051180,2077586,0,0,B,121600,200,2069955,2077584
93051180,2077588,0,0,B,121600,700,2069955,2077587
93051190,2078069,0,0,B,121600,100,2069955,2078068
93051350,2081197,0,0,B,121600,300,2069955,2081196
93051350,2081198,0,0,B,121700,500,1933346,2081196
93051540,2084338,0,0,S,121500,100,2084337,2077532
93051540,2084339,0,0,S,121500,100,2084337,2077542
93051540,2084340,0,0,S,121500,300,2084337,2077607
93051540,2084341,0,0,S,121500,200,2084337,2077609
93051540,2084342,0,0,S,121500,100,2084337,2077610
93051540,2084343,0,0,S,121500,1200,2084337,2077611
93051630,2085721,0,0,S,121500,2700,2085720,2077611
93051630,2085722,0,0,S,121500,200,2085720,2077614
93051940,2091161,0,0,B,121700,400,1933346,2091160
93052660,2103439,C,0, ,0,5000,0,2077723
93052660,2103441,C,0, ,0,5000,0,2077725
93052660,2103452,C,0, ,0,200,0,2077800
93052660,2103456,C,0, ,0,2200,0,2077727
93052660,2103490,C,0, ,0,5000,0,2077895
93052670,2103629,C,0, ,0,1400,0,2077815
93052920,2107379,0,0,S,121500,400,2107378,2077614
93053060,2109073,0,0,B,121700,400,1933346,2109072
93053130,2110130,C,0, ,0,100,0,1914045
93053230,2111203,C,0, ,0,100,0,2078519
93054000,2120436,0,0,S,121600,100,2120435,2113716
93054000,2120437,0,0,S,121600,100,2120435,2114269
93054000,2120438,0,0,S,121600,100,2120435,2118318
93054000,2120439,0,0,S,121500,400,2120435,2078168
93054000,2120440,0,0,S,121500,2000,2120435,2078675
93054000,2120441,0,0,S,121500,200,2120435,2079867
93054150,2122728,0,0,B,121700,100,1933346,2122727
93054150,2122729,0,0,B,121700,300,1979231,2122727
93054150,2122730,0,0,B,121700,200,1985455,2122727
93054150,2122731,0,0,B,121800,600,1650723,2122727
93054490,2130475,0,0,B,121800,1200,1650723,2130474
93054570,2131429,0,0,S,121700,200,2131428,2123445
93054570,2131430,0,0,S,121600,200,2131428,2123801
93054570,2131431,0,0,S,121500,500,2131428,2087878
93054570,2131432,0,0,S,121500,100,2131428,2090318
93054570,2131433,0,0,S,121500,700,2131428,2091685
93054570,2131434,0,0,S,121500,1500,2131428,2092720
93054570,2131435,0,0,S,121500,100,2131428,2095821
93054570,2131436,0,0,S,121500,1000,2131428,2107677
93054570,2131437,0,0,S,121500,100,2131428,2111949
93054570,2131438,0,0,S,121500,200,2131428,2113568
93054570,2131439,0,0,S,121500,3400,2131428,2116665
93054910,2137324,0,0,S,121500,1400,2137323,2116665
93055060,2139367,0,0,S,121500,200,2139366,2116665
93055060,2139414,C,0, ,0,5000,0,1878059
93055080,2139712,C,0, ,0,2000,0,858457
93055120,2140273,C,0, ,0,1600,1821653,0
93055480,2146456,C,0, ,0,100,1350106,0
93055610,2148634,C,0, ,0,400,2131573,0
93055910,2153343,C,0, ,0,1000,0,790707
93056120,2156004,0,0,S,121600,500,2156003,2151626
93056120,2156005,0,0,S,121500,500,2156003,2116665
93056510,2162502,0,0,S,121700,400,2162501,2157653
93056620,2164735,C,0, ,0,800,0,594284
93056740,2166386,C,0, ,0,1000,0,401164
93056990,2169826,0,0,S,121700,100,2169825,2157653
93057020,2170352,0,0,S,121700,800,2170351,2157653
93057090,2171392,0,0,S,121700,100,2171391,2157653
93057150,2172314,C,0, ,0,300,1650371,0
93057150,2172316,0,0,S,121700,300,2172315,2157653
93057160,2172567,0,0,S,121700,100,2172566,2157653
93057160,2172570,0,0,S,121700,300,2172569,2157653
93057160,2172572,0,0,S,121700,700,2172571,2157653
93057160,2172575,0,0,S,121700,300,2172574,2157653
93057180,2172980,0,0,S,121700,600,2172979,2157653
93057180,2172985,0,0,S,121700,100,2172984,2157653
93057180,2172988,0,0,S,121700,200,2172987,2157653
93057180,2172992,0,0,S,121700,100,2172991,2157653
93057180,2172996,0,0,S,121700,200,2172995,2157653
93057180,2173000,0,0,S,121700,300,2172999,2157653
93057180,2173003,0,0,S,121700,100,2173002,2157653
93057180,2173008,0,0,S,121700,200,2173007,2157653
93057180,2173011,0,0,S,121700,600,2173010,2157653
93057180,2173019,0,0,S,121700,200,2173018,2157653
93057180,2173021,0,0,S,121700,300,2173020,2157653
93057180,2173023,0,0,S,121700,3200,2173022,2157653
93057240,2174283,0,0,B,121800,500,1650723,2174282
93057240,2174284,0,0,B,121800,200,1663993,2174282
93057240,2174285,0,0,B,121800,1000,1664185,2174282
93057240,2174286,0,0,B,121800,200,1740016,2174282
93057240,2174287,0,0,B,121800,400,1787628,2174282
93057240,2174288,0,0,B,121800,1100,1803075,2174282
93057320,2176505,C,0, ,0,5100,1891115,0
93057320,2176591,C,0, ,0,1000,0,383297
93057320,2176595,0,0,S,121700,1700,2176594,2157653
93057320,2176596,0,0,S,121700,100,2176594,2174634
93057320,2176597,0,0,S,121500,3200,2176594,2116665
93057440,2180038,C,0, ,0,500,0,429506
93057510,2182498,C,0, ,0,200,0,2117623
93057510,2182502,C,0, ,0,100,0,2117985
93057580,2183889,0,0,B,121800,100,1803075,2183888
93057580,2183890,0,0,B,121800,100,1899377,2183888
93057590,2184180,0,0,B,121800,100,1899377,2184179
93057590,2184181,0,0,B,121800,300,1928315,2184179
93057590,2184182,0,0,B,121800,200,2172723,2184179
93057760,2188263,0,0,B,121800,200,2172723,2188262
93057770,2188647,C,0, ,0,500,1864380,0
93057790,2189071,0,0,B,121800,200,2172723,2189070
93057880,2190973,0,0,B,121800,800,2172723,2190972
93058340,2200537,0,0,S,121700,800,2200536,2191526
93058520,2203880,0,0,S,121700,400,2203879,2191526
93058590,2205355,0,0,S,121700,100,2205354,2191526
93058660,2206434,C,0, ,0,20000,0,936947
93059840,2224957,C,0, ,0,8900,1871213,0
93059840,2225055,0,0,S,121700,200,2225054,2191526
