时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量
93001910,0,894223,0,S,123700,1400
93001910,0,894858,0,S,124000,200
93001930,0,896150,0,B,119100,200
93001930,0,896442,0,S,129600,500
93001940,0,897090,0,B,119800,1000
93001940,0,897860,0,S,122700,600
93001950,0,898996,0,S,134900,400
93001950,0,899145,0,B,119600,11200
93001950,0,899347,0,B,122000,100
93001980,0,901937,0,B,122500,600
93001980,0,901940,0,B,119100,300
93001990,0,902668,0,S,124000,2000
93002010,0,904865,0,B,120300,3000
93002020,0,905790,0,B,122000,600
93002020,0,906244,0,B,119100,1000
93002030,0,907036,0,B,116000,1000
93002030,0,907445,0,B,121200,700
93002030,0,907618,0,S,128900,1000
93002030,0,907675,0,B,113900,100
93002040,0,907839,0,S,123300,1100
93002050,0,909512,0,B,117100,1000
93002050,0,910541,0,B,120000,500
93002060,0,910910,0,B,120600,10000
93002060,0,911233,0,B,119800,1000
93002060,0,911430,0,S,123500,900
93002080,0,913304,0,S,133000,500
93002080,0,913842,0,B,121800,100
93002090,0,915177,0,S,122500,200
93002100,0,915601,0,B,120500,1000
93002100,0,915722,0,B,120000,1000
93002100,0,916076,0,B,120900,500
93002100,0,916493,0,B,120200,1000
93002120,0,917719,0,S,132000,300
93002120,0,917819,0,S,126500,3000
93002120,0,918436,0,B,120200,1000
93002130,0,918694,0,S,128500,3900
93002130,0,919062,0,S,121900,1300
93002130,0,919500,0,B,120100,600
93002140,0,919713,0,S,122000,500
93002150,0,921568,0,B,119600,2000
93002180,0,924682,0,B,120300,2000
93002190,0,925053,0,S,122500,100
93002190,0,925136,0,B,118000,300
93002230,0,926972,0,B,122000,1000
93002240,0,927526,0,B,122300,300
93002260,0,928639,0,B,122500,10000
93002290,0,930260,0,B,120500,800
93002300,0,930872,0,B,120100,1100
93002300,0,930897,0,S,124400,200
93002320,0,932096,0,B,121600,700
93002320,0,932197,0,S,124500,3000
93002330,0,932559,0,B,119500,3000
93002340,0,933519,0,S,122400,1100
93002340,0,933587,0,B,119000,7000
93002360,0,935077,0,B,121500,800
93002370,0,935936,0,B,120600,400
93002380,0,936602,0,B,119000,500
93002380,0,936612,0,B,124400,500
93002390,0,936947,0,B,120500,20000
93002390,0,937248,0,B,122900,300
93002390,0,937259,0,S,123800,1200
93002400,0,937785,0,S,123800,1000
93002400,0,938059,0,S,125000,1500
93002400,0,938095,0,S,134900,2000
93002400,0,938096,0,S,124800,500
93002420,0,938985,0,S,126600,800
93002420,0,939168,0,S,123500,1500
93002430,0,939806,0,B,119500,200
93002470,0,943063,0,B,117900,1000
93002480,0,944207,0,S,122500,1000
93002530,0,946787,0,B,119800,1000
93002550,0,947977,0,B,122100,9600
93002560,0,948284,0,S,122100,100
93002580,0,949532,0,B,120900,1000
93002590,0,950112,0,B,122500,1400
93002600,0,950352,0,B,115500,1000
93002630,0,951918,0,S,129000,300
93002630,0,952213,0,S,123100,100
93002640,0,952824,0,S,124800,1500
93002660,0,953796,0,S,126500,500
93002670,0,954295,0,B,120200,200
93002680,0,954597,0,B,121000,100
93002690,0,954797,0,B,118600,300
93002690,0,955031,0,S,123200,600
93002700,0,955528,0,B,118500,500
93002700,0,955919,0,S,126000,400
93002710,0,956440,0,B,121900,17000
93002720,0,956793,0,S,129800,100
93002720,0,956833,0,B,121500,2000
93002740,0,958102,0,S,122100,400
93002740,0,958169,0,B,120200,1200
93002750,0,958326,0,B,120000,100
93002760,0,958781,0,B,121400,1000
93002770,0,959084,0,S,129600,3000
93002800,0,960085,1,B,0,400
93002800,0,960088,0,S,123900,300
93002830,0,961765,0,B,119000,100
93002850,0,962441,0,B,120000,1000
93002850,0,962692,0,S,126000,400
93002880,0,964112,0,S,122400,300
93002880,0,964219,0,B,120100,500
93002900,0,965502,0,S,124900,13000
93002900,0,965682,0,S,134800,4800
93002900,0,965690,0,B,120000,3000
93002920,0,966252,0,S,122100,200
93002920,0,966278,0,B,116600,5000
93002920,0,966414,0,B,120300,1000
93002930,0,966616,0,B,120000,500
93002930,0,966812,0,S,122100,100
93002930,0,966999,0,B,122500,2000
93002970,0,968929,0,S,134000,600
93002980,0,969531,0,B,122200,700
93002980,0,969588,0,S,122100,100
93002990,0,970279,0,B,122200,200
93003000,0,970567,0,S,134900,900
93003000,0,971008,0,B,122200,1000
93003010,0,971454,0,B,118000,1000
93003010,0,971466,0,S,122000,200
93003010,0,971701,0,B,122500,500
93003020,0,972378,0,B,122100,5000
93003040,0,973494,0,S,124000,2500
93003040,0,973707,0,B,122200,900
93003040,0,973713,0,B,122200,500
93003050,0,974124,0,B,120700,2000
93003050,0,974523,0,S,134900,8700
93003060,0,974936,0,S,128500,6000
93003080,0,976043,0,B,120600,1500
93003080,0,976597,0,B,120600,800
93003080,0,976662,0,S,122900,200
93003100,0,977732,0,S,134900,1000
93003110,0,978419,0,B,121800,500
93003120,0,979687,0,B,122600,2900
93003140,0,980910,0,S,124900,500
93003140,0,981390,0,B,122000,10000
93003160,0,982996,0,S,128400,700
93003160,0,983094,0,S,122600,400
93003170,0,983098,0,S,122600,200
93003170,0,983100,0,S,122600,200
93003170,0,983241,0,S,122600,400
93003170,0,983352,0,S,120700,700
93003170,0,983463,0,B,123400,15500
93003170,0,983474,0,S,122600,500
93003170,0,983476,0,S,122600,400
93003170,0,983481,0,S,122600,2900
93003170,0,983486,0,B,122900,2000
93003170,0,983490,0,B,123200,24400
93003170,0,983511,0,B,122900,25300
93003170,0,983513,0,B,122900,11800
93003170,0,983514,0,B,122900,7300
93003170,0,983522,0,B,122900,3200
93003170,0,983525,0,B,123700,7600
93003170,0,983533,0,B,122900,3600
93003170,0,983535,0,S,122600,1700
93003170,0,983540,0,B,122900,3200
93003170,0,983550,0,B,123200,5600
93003170,0,983560,0,B,123400,1400
93003170,0,983569,0,B,122900,3600
93003170,0,983573,0,B,123400,2400
93003180,0,983707,0,S,122600,200
93003180,0,983710,0,S,122600,300
93003180,0,983724,0,S,122600,400
93003180,0,983728,0,S,122600,300
93003180,0,983776,0,S,122600,100
93003180,0,983778,0,S,122600,400
93003180,0,983809,0,S,122700,500
93003180,0,983928,0,B,122900,2400
93003180,0,984106,0,S,122700,60300
93003180,0,984107,0,S,122700,12700
93003190,0,984171,0,S,122500,400
93003190,0,984576,0,B,122900,5300
93003190,0,984582,0,B,122900,5200
93003190,0,984631,0,B,119000,700
93003190,0,984633,0,S,125000,900
93003190,0,984644,0,S,122400,200
93003200,0,984874,0,B,123400,1100
93003200,0,985163,0,B,122200,1000
93003200,0,985391,0,B,122700,300
93003210,0,985713,0,B,122500,3000
93003250,0,987808,0,B,122700,200
93003250,0,987889,0,B,122900,7400
93003250,0,988122,0,S,122700,30600
93003260,0,988911,0,B,122300,200
93003270,0,989311,0,B,119300,100
93003320,0,992077,0,B,120300,1000
93003340,0,992965,0,B,120500,1000
93003350,0,993810,0,S,126100,1000
93003380,0,995838,0,B,118200,800
93003390,0,996113,0,B,120200,2300
93003390,0,996194,0,B,120000,600
93003460,0,999870,0,B,121000,500
93003480,0,1001424,0,B,120200,3000
93003480,0,1001620,0,S,122400,100
93003480,0,1001990,0,B,121900,100
93003490,0,1002088,0,B,120900,1000
93003490,0,1002091,0,B,122000,500
93003490,0,1002097,0,S,125000,3200
93003540,0,1006845,0,S,122600,200
93003540,0,1007104,0,B,122700,100
93003550,0,1007205,0,B,120800,2000
93003550,0,1007488,0,B,122800,400
93003630,0,1010146,0,S,125200,1000
93003630,0,1010558,0,B,121800,5800
93003650,0,1011506,0,S,133600,1000
93003670,0,1012816,0,B,122800,9500
93003680,0,1013146,0,B,110500,100
93003680,0,1013352,0,S,125000,500
93003680,0,1013809,0,B,120200,200
93003690,0,1014365,0,S,134700,100
93003720,0,1016165,0,S,125100,900
93003760,0,1019179,0,B,121800,2000
93003780,0,1020979,0,S,124000,100
93003820,0,1022775,0,B,122000,5000
93003830,0,1023313,0,B,118900,300
93003850,0,1024171,0,B,122500,100
93003860,0,1025106,0,B,118000,900
93003880,0,1025927,0,S,122000,2000
93003910,0,1027191,0,S,123000,100
93003940,0,1028683,0,B,118800,1000
93003950,0,1029263,0,B,118700,1000
93003950,0,1029491,0,S,129900,3100
93003980,0,1031393,0,B,110300,400
93003990,0,1031799,0,S,134900,1000
93003990,0,1031890,0,B,122000,500
93004000,0,1032232,0,S,130500,400
93004010,0,1032461,0,B,122300,300
93004010,0,1032737,0,B,120100,300
93004010,0,1032834,0,S,123900,800
93004010,0,1032861,0,S,129400,1400
93004020,0,1033561,0,B,122200,100
93004030,0,1033898,0,B,121600,2000
93004040,0,1034090,0,B,122500,600
93004050,0,1035142,0,S,127500,2900
93004070,0,1036108,0,S,128000,400
93004070,0,1036588,0,B,118900,300
93004110,0,1039448,0,S,132000,4000
93004120,0,1040040,0,B,115000,1000
93004140,0,1041396,0,B,120000,400
93004150,0,1041895,0,B,122500,2000
93004150,0,1041940,0,B,119000,300
93004170,0,1042908,0,B,119800,1000
93004230,0,1045308,0,B,122100,2900
93004240,0,1045577,0,S,125000,1000
93004250,0,1045707,0,S,124500,10000
93004250,0,1045979,0,B,119700,500
93004300,0,1048154,0,B,122500,1000
93004340,0,1050386,0,S,122000,300
93004350,0,1051111,0,S,122000,100
93004410,0,1053617,0,B,121100,300
93004450,0,1056198,0,S,124500,5700
93004450,0,1056206,0,B,119600,500
93004460,0,1057543,0,S,123500,100
93004470,0,1058022,0,B,122100,900
93004470,0,1058030,0,S,131600,5000
93004580,0,1063630,0,B,120500,2000
93004600,0,1064756,0,B,120000,900
93004610,0,1065364,0,B,121500,800
93004630,0,1066381,0,B,121500,2000
93004640,0,1066554,0,B,120000,500
93004720,0,1070533,0,B,120200,1700
93004730,0,1071294,0,B,122800,9500
93004740,0,1071494,0,B,121000,1000
93004760,0,1072544,0,S,122700,200
93004780,0,1074059,0,B,122100,200
93004820,0,1075201,0,S,123200,2100
93004820,0,1075209,0,S,123300,1200
93004820,0,1075217,0,S,123100,1800
93004870,0,1076759,0,B,122000,2500
93004880,0,1077024,0,S,123600,1500
93004910,0,1078020,0,B,119800,3000
93004920,0,1078199,0,S,122900,100
93004920,0,1078381,0,B,122600,600
93004960,0,1079377,0,B,122300,2000
93004960,0,1079554,0,B,120000,1000
93004990,0,1080395,0,B,120100,1000
93005030,0,1082150,0,B,122100,300
93005060,0,1083350,0,S,134900,500
93005080,0,1084303,0,S,126800,1500
93005120,0,1085819,0,B,117500,200
93005170,0,1087543,0,S,122700,200
93005180,0,1087831,0,S,125500,4400
93005240,0,1089202,0,B,122000,100
93005280,0,1090064,0,B,122500,100
93005280,0,1090113,0,S,126800,2000
93005290,0,1090257,0,B,122500,200
93005300,0,1090442,0,S,122900,1500
93005310,0,1090672,0,S,125400,1300
93005350,0,1091689,0,B,119800,2000
93005480,0,1094809,0,B,122600,300
93005520,0,1095622,0,B,123100,100
93005600,0,1097260,0,B,122200,100
93005650,0,1098522,0,B,120700,1000
93005740,0,1100232,0,S,123800,800
93005760,0,1100639,0,B,120900,5000
93005760,0,1100665,0,S,126800,400
93005760,0,1100666,0,S,130000,200
93005780,0,1100972,0,B,118600,500
93005830,0,1102090,0,S,122400,100
93005930,0,1104462,0,B,120000,100
93005970,0,1105304,0,B,122900,500
93006010,0,1106130,0,B,120500,800
93006020,0,1106434,0,B,120000,100
93006090,0,1108962,0,B,122500,300
93006120,0,1109736,0,B,122500,100
93006190,0,1111810,0,B,122000,5000
93006200,0,1112156,0,B,122600,100
93006260,0,1113654,0,B,120000,1400
93006280,0,1113937,0,S,121800,400
93006280,0,1113942,0,S,122600,600
93006290,0,1114279,0,S,122700,400
93006300,0,1114616,0,B,122700,100
93006300,0,1114619,0,B,122700,100
93006300,0,1114630,0,B,122700,30500
93006300,0,1114633,0,B,122800,500
93006300,0,1114639,0,B,122700,1600
93006300,0,1114644,0,B,122700,1700
93006300,0,1114645,0,B,122700,300
93006300,0,1114674,0,B,122700,2000
93006300,0,1114710,0,B,122700,1800
93006300,0,1114711,0,B,122700,1900
93006300,0,1114719,0,B,122700,100
93006300,0,1114728,0,B,122700,600
93006300,0,1114759,0,B,122700,400
93006300,0,1114768,0,B,122700,3500
93006300,0,1114777,0,B,122700,1100
93006300,0,1114778,0,B,122700,1200
93006300,0,1114790,0,B,122700,200
93006300,0,1114794,0,B,122700,1700
93006300,0,1114817,0,B,122600,400
93006300,0,1114818,0,B,122700,400
93006300,0,1114820,0,B,122700,4200
93006300,0,1114822,0,B,122700,200
93006300,0,1114829,0,B,122700,2700
93006300,0,1114830,0,B,122700,4100
93006300,0,1114831,0,B,122700,500
93006300,0,1114834,0,B,122700,700
93006300,0,1114843,0,B,122700,300
93006300,0,1114844,0,B,122700,9600
93006300,0,1114854,0,B,122800,1000
93006300,0,1114878,0,B,122800,400
93006300,0,1114934,0,B,122900,1300
93006300,0,1115181,0,B,122700,1000
93006300,0,1115220,0,B,122700,1100
93006300,0,1115373,0,S,122700,5800
93006300,0,1115390,0,B,122700,600
93006300,0,1115415,0,B,122700,1200
93006300,0,1115417,0,B,122700,300
93006300,0,1115424,0,B,122700,600
93006300,0,1115504,0,B,122800,400
93006310,0,1115723,0,S,122600,300
93006310,0,1115822,0,B,122700,1000
93006310,0,1115824,0,S,122700,58400
93006310,0,1115857,0,S,122700,12700
93006310,0,1116190,0,B,122700,400
93006310,0,1116199,0,B,122700,200
93006310,0,1116253,0,B,122700,300
93006310,0,1116406,0,B,122800,400
93006310,0,1116566,0,B,122700,600
93006320,0,1116845,0,B,122700,1000
93006320,0,1116970,0,B,122700,2700
93006320,0,1117018,0,B,122700,9600
93006320,0,1117076,0,B,122700,300
93006320,0,1117079,0,B,122700,500
93006320,0,1117101,0,S,122800,400
93006320,0,1117104,0,B,122700,1100
93006320,0,1117153,0,B,122700,4100
93006320,0,1117160,0,B,122700,300
93006320,0,1117180,0,B,122700,400
93006320,0,1117233,0,B,122700,300
93006320,0,1117670,0,B,122700,500
93006320,0,1117823,0,B,122700,100
93006320,0,1117850,0,B,122700,1000
93006320,0,1117861,0,B,122700,500
93006330,0,1117970,0,B,122700,500
93006330,0,1118170,0,B,122700,300
93006330,0,1118236,0,B,122700,800
93006330,0,1118239,0,B,122600,800
93006330,0,1118380,0,B,122700,3900
93006330,0,1118508,0,B,122700,500
93006330,0,1118643,0,B,122700,300
93006330,0,1118665,0,B,122700,300
93006330,0,1118672,0,B,122700,400
93006330,0,1118684,0,B,122700,200
93006340,0,1119226,0,B,122700,400
93006340,0,1119648,0,B,122700,100
93006350,0,1120069,0,B,122700,1000
93006350,0,1120070,0,B,122700,200
93006350,0,1120478,0,B,122700,300
93006350,0,1120479,0,B,122700,300
93006350,0,1120480,0,B,122700,300
93006380,0,1123727,0,S,133000,1000
93006430,0,1126804,0,B,124300,400
93006460,0,1127545,0,S,122600,500
93006470,0,1127850,0,B,123100,500
93006520,0,1129250,0,B,124800,8200
93006550,0,1129946,0,B,122200,200
93006640,0,1133538,0,S,124000,1200
93006650,0,1134113,0,S,122700,1400
93006660,0,1134846,0,B,122700,200
93006660,0,1134857,0,B,122700,200
93006730,0,1137571,0,B,122700,300
93006730,0,1137626,0,B,122700,300
93006760,0,1138632,0,B,119500,1000
93006760,0,1138713,0,B,122700,500
93006890,0,1143940,0,S,121900,3100
93006960,0,1146035,0,B,120500,1000
93007090,0,1149828,0,S,122700,400
93007130,0,1150880,0,B,120200,1100
93007200,0,1153005,0,B,122700,400
93007210,0,1153211,0,B,121000,500
93007280,0,1155337,0,S,122500,2000
93007290,0,1155642,0,B,122700,400
93007400,0,1160772,0,B,122600,200
93007400,0,1161022,0,B,122500,400
93007420,0,1162866,0,S,122700,100
93007440,0,1163485,0,B,122800,100
93007450,0,1163623,0,B,122700,100
93007480,0,1165225,0,B,122700,100
93007480,0,1165226,0,B,122700,100
93007490,0,1165484,0,B,120500,800
93007530,0,1167738,0,S,134900,200
93007550,0,1168912,0,B,120000,500
93007650,0,1171679,0,S,125600,2800
93007660,0,1171913,0,S,122200,200
93007840,0,1177517,0,S,122300,7000
93007940,0,1179730,1,B,0,800
93008020,0,1181517,0,S,122700,400
93008070,0,1182889,0,S,122500,2000
93008200,0,1185940,0,B,119300,700
93008400,0,1188972,0,B,122700,14300
93008450,0,1189474,0,S,122600,500
93008460,0,1189490,0,S,122600,1000
93008520,0,1190301,0,S,128800,700
93008600,0,1191639,0,S,122600,200
93008610,0,1191847,0,S,122500,400
93008650,0,1192477,0,B,118100,2000
93008710,0,1193370,0,B,116000,1000
93008910,0,1196896,0,B,122600,100
93009030,0,1198994,0,B,122000,2000
93009090,0,1200386,0,S,128500,7000
93009150,0,1202050,0,B,122800,400
93009150,0,1202469,0,S,123300,2300
93009150,0,1202471,0,S,123300,2300
93009150,0,1202473,0,S,123300,600
93009150,0,1202499,0,S,123300,2600
93009150,0,1202501,0,S,123300,2300
93009160,0,1202769,0,S,123400,100
93009160,0,1202989,0,S,122600,800
93009160,0,1202994,0,S,122700,400
93009160,0,1203444,0,S,123300,80000
93009160,0,1203519,0,B,122600,400
93009170,0,1203978,0,S,122600,1000
93009170,0,1204021,0,S,123300,12700
93009210,0,1206907,0,B,122500,300
93009300,0,1208679,0,S,123400,300
93009490,0,1214318,0,B,122700,900
93009510,0,1215671,0,S,122600,1400
93009840,0,1227906,0,S,130000,1100
93009900,0,1228912,0,S,122600,200
93010110,0,1232478,0,S,123500,800
93010160,0,1233301,0,S,123500,400
93010470,0,1243597,0,S,122700,2000
93010610,0,1249102,0,B,118800,300
93010780,0,1253312,0,S,122800,2400
93010910,0,1257796,0,B,122700,100
93010920,0,1257956,0,B,120100,700
93011010,0,1259599,0,S,124400,100
93011140,0,1262115,0,S,122700,600
93011370,0,1266309,0,B,122700,1000
93011390,0,1266778,0,S,126800,1300
93011460,0,1267776,0,S,134900,9200
93011760,0,1273522,0,S,124400,1300
93012010,0,1277653,0,S,123400,500
93012160,0,1280377,0,B,122700,100
93012160,0,1280394,0,B,122700,1300
93012170,0,1280646,0,B,122700,600
93012170,0,1280896,0,B,122700,800
93012180,0,1281120,0,B,122700,300
93012200,0,1281666,0,B,122700,300
93012200,0,1281695,0,B,122700,200
93012210,0,1281818,0,B,122700,300
93012210,0,1281826,0,B,122700,100
93012210,0,1281860,0,B,122700,200
93012210,0,1281898,0,B,122700,100
93012210,0,1281941,0,B,122700,300
93012210,0,1281978,0,B,122700,300
93012210,0,1282067,0,B,122700,300
93012220,0,1282259,0,B,122700,300
93012220,0,1282269,0,B,122700,500
93012230,0,1282455,0,B,122700,300
93012230,0,1282586,0,B,122800,2400
93012230,0,1282593,0,S,122800,400
93012230,0,1282594,0,S,122700,4600
93012230,0,1282606,0,B,122700,500
93012230,0,1282729,0,S,122700,2500
93012230,0,1282734,0,S,122700,2500
93012230,0,1282748,0,S,122700,600
93012230,0,1282752,0,S,122700,300
93012230,0,1282755,0,S,122700,300
93012230,0,1282759,0,S,122700,100
93012230,0,1282767,0,S,122700,1700
93012240,0,1282831,0,B,122700,200
93012240,0,1282836,0,B,122700,1200
93012240,0,1283273,0,S,122800,4200
93012250,0,1283333,0,B,122700,1300
93012250,0,1283347,0,B,122700,500
93012250,0,1283348,0,B,122700,100
93012250,0,1283374,0,B,122700,800
93012250,0,1283487,0,B,122700,600
93012250,0,1283608,0,S,122700,400
93012250,0,1283611,0,B,122700,400
93012250,0,1283644,0,B,122700,500
93012260,0,1284161,0,B,122800,100
93012260,0,1284201,0,S,122700,500
93012260,0,1284209,0,S,122700,100
93012260,0,1284215,0,S,122700,200
93012260,0,1284226,0,S,122700,100
93012260,0,1284239,0,S,122700,200
93012260,0,1284241,0,S,122700,100
93012260,0,1284244,0,S,122700,100
93012260,0,1284248,0,S,122700,100
93012260,0,1284257,0,S,122700,100
93012260,0,1284259,0,S,122700,3700
93012260,0,1284269,0,S,122700,500
93012260,0,1284271,0,S,122700,200
93012260,0,1284323,0,S,122700,300
93012260,0,1284447,0,B,122700,200
93012260,0,1284520,0,B,122700,300
93012260,0,1284550,0,B,122700,300
93012270,0,1284625,0,B,122700,200
93012270,0,1284851,0,S,122700,800
93012270,0,1285041,0,S,122700,300
93012270,0,1285047,0,S,122700,100
93012270,0,1285140,0,B,122700,100
93012270,0,1285153,0,S,122700,1600
93012270,0,1285194,0,S,122700,300
93012270,0,1285198,0,S,122700,300
93012270,0,1285280,0,S,122700,7800
93012310,0,1288257,0,B,122700,300
93012380,0,1291176,0,S,123200,1000
93012410,0,1292232,0,B,122600,900
93012480,0,1295287,0,S,122700,3400
93012480,0,1295363,0,S,122700,3500
93012480,0,1295406,0,S,122700,1200
93012510,0,1296748,0,B,122700,100
93012670,0,1303886,0,S,121900,400
93012680,0,1304380,0,S,122500,500
93012790,0,1308795,0,B,122800,100
93012810,0,1310286,0,S,122800,100
93012880,0,1312716,0,S,122700,900
93012920,0,1313416,0,B,123000,200
93012990,0,1314778,0,B,117800,1000
93013090,0,1316609,0,B,122800,100
93013120,0,1317058,0,S,122700,7800
93013120,0,1317227,0,B,122700,1000
93013130,0,1317358,0,S,122700,500
93013130,0,1317361,0,S,122700,4100
93013130,0,1317365,0,S,122700,3200
93013150,0,1317664,0,B,122200,100
93013240,0,1320170,0,B,123200,800
93013290,0,1322168,0,B,122500,500
93013330,0,1322833,0,S,122700,100
93013570,0,1333251,0,S,123300,500
93013810,0,1339328,0,B,119600,2000
93013910,0,1342164,0,S,123400,100
93013950,0,1342879,0,B,120500,900
93013950,0,1342986,0,B,123200,500
93014060,0,1345214,0,B,123200,1000
93014070,0,1345461,0,B,122700,200
93014170,0,1347334,0,B,122700,2000
93014320,0,1350106,0,S,122700,100
93014420,0,1351424,0,B,123200,3000
93014460,0,1352154,0,B,122700,300
93014520,0,1353148,0,S,122800,100
93014540,0,1353366,0,S,122600,2700
93014590,0,1354370,0,S,122600,2700
93014690,0,1356046,0,B,121700,1000
93014700,0,1356105,0,S,122700,100
93014730,0,1356655,0,S,123300,300
93014830,0,1358484,0,B,119000,2800
93014990,0,1361356,0,S,123400,3900
93015190,0,1365719,0,B,123200,2100
93015230,0,1366570,0,S,122500,400
93015230,0,1366578,0,S,122500,2500
93015230,0,1366610,0,S,122500,4800
93015240,0,1366744,0,S,122700,400
93015240,0,1366850,0,S,122500,2000
93015240,0,1366875,0,S,122500,300
93015240,0,1366879,0,S,122500,1600
93015240,0,1366899,0,B,122600,200
93015240,0,1366903,0,S,122500,1100
93015240,0,1366914,0,S,122500,3400
93015240,0,1366935,0,S,122500,3100
93015240,0,1366946,0,S,122500,8100
93015250,0,1367175,0,S,122500,400
93015250,0,1367179,0,S,122500,2500
93015250,0,1367181,0,S,122500,2100
93015250,0,1367186,0,S,122500,2200
93015250,0,1367200,0,S,122600,400
93015250,0,1367370,0,S,122500,2400
93015250,0,1367396,0,S,122600,300
93015260,0,1367865,0,S,122600,200
93015270,0,1368547,0,S,122500,1000
93015280,0,1369432,0,S,122500,200
93015280,0,1369468,0,S,122500,400
93015280,0,1369526,0,S,122500,100
93015280,0,1369567,0,S,122500,100
93015280,0,1369692,0,S,122500,8100
93015280,0,1369729,0,S,122500,100
93015300,0,1370900,0,B,121200,5000
93015330,0,1372025,0,B,123000,29100
93015390,0,1373495,0,S,123400,4500
93015410,0,1374016,0,B,120300,2000
93015450,0,1375082,0,S,122500,8100
93015480,0,1376000,0,S,122500,1900
93015490,0,1376138,0,S,122500,2000
93015490,0,1376394,0,S,122500,600
93015550,0,1379386,0,B,122600,400
93015580,0,1380888,0,S,122800,800
93015580,0,1380990,0,S,126800,1100
93015640,0,1382813,0,S,122500,5500
93015640,0,1382857,0,S,122700,500
93015680,0,1384647,0,S,122800,1600
93015690,0,1385131,0,S,122700,1300
93015730,0,1386335,0,B,122800,1500
93015740,0,1386686,0,B,123400,8600
93015840,0,1390003,0,S,122700,100
93015900,0,1391851,0,B,122700,500
93016000,0,1394111,0,B,122900,5800
93016040,0,1394790,0,S,122300,8100
93016200,0,1398416,0,B,122700,600
93016220,0,1398942,0,S,123600,600
93016240,0,1399478,0,S,122500,300
93016310,0,1402806,0,S,122700,8000
93016390,0,1406722,0,S,121700,1400
93016480,0,1409011,0,B,122800,100
93016510,0,1409541,0,S,123200,300
93016510,0,1409547,0,S,123200,500
93016690,0,1415662,0,B,122500,100
93016710,0,1416143,0,S,122700,1400
93016850,0,1420992,0,S,130000,3800
93017030,0,1424275,0,S,122600,200
93017030,0,1424342,0,S,122700,1100
93017270,0,1428412,0,B,122700,400
93017320,0,1429271,0,S,122500,500
93017340,0,1429582,0,S,122500,8100
93017430,0,1431030,0,S,134900,1000
93017560,0,1433469,1,B,0,1600
93017620,0,1434569,0,B,122600,800
93017830,0,1438011,0,S,123900,1400
93017870,0,1438614,0,B,122800,200
93017920,0,1439506,0,S,122700,9500
93017920,0,1439534,0,B,122000,1000
93018040,0,1441437,0,B,122600,4000
93018060,0,1441670,0,B,122600,200
93018070,0,1441853,0,S,122600,100
93018170,0,1443976,0,B,123800,800
93018180,0,1444133,0,S,122500,400
93018200,0,1444787,0,S,122500,600
93018200,0,1444845,0,S,122500,500
93018210,0,1445187,0,S,122200,200
93018210,0,1445206,0,B,122200,200
93018210,0,1445211,0,B,122200,200
93018210,0,1445212,0,S,122400,1400
93018210,0,1445213,0,B,122200,700
93018210,0,1445227,0,S,122200,100
93018210,0,1445262,0,S,122200,100
93018210,0,1445278,0,S,122400,2000
93018210,0,1445279,0,S,122200,100
93018210,0,1445287,0,S,122200,100
93018210,0,1445290,0,S,122200,100
93018210,0,1445292,0,S,122200,200
93018210,0,1445299,0,S,122400,3200
93018220,0,1445405,0,S,122200,700
93018240,0,1446767,0,S,122600,1936
93018250,0,1447403,0,S,122200,1000
93018270,0,1448388,0,S,121900,100
93018360,0,1453094,0,S,122400,6800
93018360,0,1453097,0,S,122400,2000
93018400,0,1454357,0,S,122400,2100
93018400,0,1454358,0,S,122400,2400
93018400,0,1454391,0,S,122400,4300
93018400,0,1454440,0,B,120200,400
93018450,0,1455668,0,S,122000,400
93018540,0,1460785,0,B,123100,100
93018620,0,1464158,0,B,123300,100
93019300,0,1482767,0,B,123200,100
93019500,0,1489012,0,S,122600,1000
93019530,0,1489989,0,S,122700,600
93019530,0,1489992,0,S,122700,400
93019530,0,1489994,0,S,122700,1000
93019550,0,1490892,0,S,122500,100
93019710,0,1495314,0,S,123100,1400
93019720,0,1495977,0,S,122200,2100
93019840,0,1498612,0,S,122300,200
93020130,0,1503425,0,B,120000,500
93020140,0,1503613,0,B,122600,200
93020210,0,1504759,0,S,121900,100
93020260,0,1505461,0,S,134900,1000
93020260,0,1505556,0,S,130500,3000
93020320,0,1506635,0,S,127500,100
93020410,0,1507927,1,B,0,800
93020490,0,1508827,0,S,122500,500
93020770,0,1513344,0,S,122100,2000
93020810,0,1513937,0,B,122000,700
93020840,0,1514661,0,B,122300,400
93021190,0,1520134,0,B,122700,300
93021200,0,1520388,0,S,122100,100
93021200,0,1520418,0,S,122200,100
93021200,0,1520501,0,S,122000,1300
93021200,0,1520526,0,S,122100,4400
93021200,0,1520529,0,S,122100,200
93021200,0,1520534,0,S,122100,1900
93021200,0,1520552,0,S,122100,2300
93021210,0,1520980,0,S,122200,600
93021210,0,1521071,0,S,122200,400
93021220,0,1521091,0,S,122100,300
93021220,0,1521595,0,S,122100,1000
93021240,0,1522271,0,S,122100,13000
93021250,0,1522682,0,S,122100,1100
93021620,0,1533563,0,S,124800,400
93021710,0,1536424,0,S,121700,1200
93021820,0,1541216,0,S,121700,200
93021890,0,1542375,0,B,122800,300
93022180,0,1548648,0,S,123200,100
93022270,0,1551700,0,S,121700,1000
93022480,0,1557199,0,S,134900,700
93022580,0,1560106,0,S,123800,300
93023180,0,1571606,0,S,122100,10300
